path,species_id,organ,source,label
train/1359510/557c800005edb87818056b9a6a747c27e6cfa373.jpg,1359510,flower,real,26
test/1359510/8ddec553e1209ed8d6240c9d5e035e3307fe75cd.jpg,1359510,flower,real,26
val/1359510/727ce538758bbc1acf1e4105f58020b0ea96cc00.jpg,1359510,leaf,real,26
train/1359510/0bc96088efec69cdc585dd15ad31081e76ee002d.jpg,1359510,flower,real,26
test/1359510/c6d2251a51ac7c6a501be113f867d29986a09806.jpg,1359510,flower,real,26
train/1359510/bd410650192f09c42ca54d447aafad751167e638.jpg,1359510,leaf,real,26
train/1359510/d76ca73881a3d6827ead309ad143de146ab1111a.jpg,1359510,leaf,real,26
train/1359510/811d729890647ff5d64dd6790a480d929b0aef83.jpg,1359510,flower,real,26
val/1359510/0c4eb13cae26350447a64670871d538cd70896e4.jpg,1359510,flower,real,26
train/1359510/aa02045170abc74d870186c7852a7433987820bb.jpg,1359510,flower,real,26
train/1359510/a6360aa927743f763c6864cacdae13005ea7c0f0.jpg,1359510,flower,real,26
train/1359510/c05de5d52aa3cd5adb54e7149d928378944440e3.jpg,1359510,flower,real,26
train/1359510/8ba1c2b2b828f5c048179d9930f6f0c8a622c60e.jpg,1359510,flower,real,26
train/1359510/66d5a2b4a6bcfdd629bab824078a00eb8838d2c9.jpg,1359510,leaf,real,26
test/1359510/a15f329ec9120373438df018ce22f5cc58fdd76b.jpg,1359510,flower,real,26
train/1359510/85acc1a841a4fe011bc5ab9e07dd79f0fe8fb3ea.jpg,1359510,flower,real,26
train/1359528/634dd0789c172ece5c3e6ac7b4ffcc9cbe4c571a.jpg,1359528,flower,real,27
train/1359528/faf5a8a778951f1a346adc89e705f70eedd74a17.jpg,1359528,leaf,real,27
train/1359528/36b5b46cbbd3b87547f269dd7a9cc29396b316de.jpg,1359528,flower,real,27
train/1359528/dc6583adcab4e6985f7368a8e904cc84491d71ea.jpg,1359528,flower,real,27
train/1359528/001d73eac6d94112baf0a1dcc1fdcda350ee50ea.jpg,1359528,leaf,real,27
test/1359528/673a9762d6c828f26762af89961b885ddb80f081.jpg,1359528,flower,real,27
val/1359528/42216310ead63d8ba3ab2dd6184d824eaa7d46ef.jpg,1359528,flower,real,27
train/1359528/392efd800efa63d41f44d6c67219fc6e93204ad9.jpg,1359528,flower,real,27
train/1359528/8468ffdd6ced4489d221ff0772402acdda3082a3.jpg,1359528,leaf,real,27
train/1359528/080675a15db5dabf93e684d6ebbb876d189d5711.jpg,1359528,flower,real,27
val/1359528/ea6004918858d29d89cbb714592bc0934894838f.jpg,1359528,flower,real,27
train/1359528/aae27865f8ba683ad5eef564344e2bee8218daaa.jpg,1359528,flower,real,27
train/1359528/392f5503fd770950962a836a6ef408fc50d38891.jpg,1359528,flower,real,27
train/1359528/e02677c1e48604ba3d5e2f599c36c977ef2116f8.jpg,1359528,leaf,real,27
train/1359528/08a75518cb2b77fabd64a86402eadb7294193c33.jpg,1359528,leaf,real,27
train/1359528/63f3fcdb3f9b4d9026c9cfd0298fa4b326ff10fa.jpg,1359528,leaf,real,27
train/1359528/06456e3fdf7cdf1f8ae7826180e51591a56de67e.jpg,1359528,leaf,real,27
train/1359528/576a88c8695bac328f81b95afc93fe7296fec4f9.jpg,1359528,leaf,real,27
train/1359528/7d5433250faaaceae9bed5db61e81907d26854a7.jpg,1359528,flower,real,27
train/1359528/693944aefc95e8b49e6536de21beeb38ca2d9b96.jpg,1359528,leaf,real,27
train/1359528/09765943d24995ba34b971ac90f074b7b9b5b335.jpg,1359528,flower,real,27
train/1360148/372b73e26f92456fdc9eb3250c3e2973e0cee9b5.jpg,1360148,flower,real,28
train/1360148/0b4a3ce3ed2864da563ec99e1630001bbe907a26.jpg,1360148,flower,real,28
train/1360148/4b73646fe68f581817008e14a46a9a241094590c.jpg,1360148,flower,real,28
train/1360148/75089b9d0279421333806a845f99b0c39f6d7752.jpg,1360148,flower,real,28
train/1360148/8e54561d5199500799a6599a073443dbd9b8df8c.jpg,1360148,flower,real,28
train/1360148/1aeecf42a779bdf2e60e2ac3435519390158adee.jpg,1360148,flower,real,28
train/1360148/f272d2ef99c8954113b4a330208a0319e76cb592.jpg,1360148,flower,real,28
train/1360148/4c93e461bec929d18f0b3e093c75c4cd1a237c26.jpg,1360148,leaf,real,28
test/1360148/db42b9c3a421fccd65d9b57633393bed32b9a453.jpg,1360148,flower,real,28
train/1360148/855d512c4e4b26311938b54548a9044fea9eecf4.jpg,1360148,flower,real,28
val/1360148/dbb80fa0007c5e4ced224046ab0f595bcbd07451.jpg,1360148,flower,real,28
train/1360148/076a40a736735a78c811be4347d95d93329f29ca.jpg,1360148,flower,real,28
train/1360148/6be3090b64f209d8d47d47f15460578fbf6e8bfd.jpg,1360148,flower,real,28
train/1360148/e101a5012901c6b349392d6291ff0eaf482f8204.jpg,1360148,flower,real,28
train/1360148/b158580223f05ad705c43dbedbca3fc631acdd68.jpg,1360148,flower,real,28
val/1360148/a2e43f636beb4bc0a4b288e093d7de251f8bc0bf.jpg,1360148,flower,real,28
train/1360148/480dca11bb144aeddd38197f3b03b3aa83913994.jpg,1360148,leaf,real,28
train/1360148/b05b75cbd4301ede0a958d959361fe27b66e9928.jpg,1360148,flower,real,28
train/1360148/fed3d4c4d3f737b332fbf2c58d6019da27c33897.jpg,1360148,flower,real,28
train/1360148/c9448bd08b721792598330f97c6f17ac1b310298.jpg,1360148,flower,real,28
train/1360148/e50552c649f36621ef8074624bc34759ed95e7a5.jpg,1360148,flower,real,28
test/1360148/fa398a8fdba04d2fdde30f2bf10ba0073d7cf880.jpg,1360148,flower,real,28
train/1360148/d34f3960bd4305d21caeb9b977162c78eefd7cef.jpg,1360148,flower,real,28
train/1360148/130a2e915827b2e2b890fd6ad1cf231d9e64fb99.jpg,1360148,flower,real,28
train/1360148/ce58734e4e1abd329030b039de19a2ff877fba79.jpg,1360148,flower,real,28
train/1360148/8868f1e062b695ef83e3e36c4a40e902ce1d94f5.jpg,1360148,flower,real,28
train/1360148/29d3d283deeedca00ccd31a8b113466ca39623ca.jpg,1360148,flower,real,28
train/1360148/f26ed44f76c75616f32514efcb9548d8f904febc.jpg,1360148,flower,real,28
test/1360148/2b4fd95cfe80d24a3fc943cf262ffdc77b91186f.jpg,1360148,leaf,real,28
train/1360148/d75737d9f33e89776d2a360816417ee480057119.jpg,1360148,flower,real,28
val/1360148/82ff0626b612dc9a86ea3fe911e47a2d8a79eb1f.jpg,1360148,flower,real,28
train/1360148/d837915da82a5781d9717fc93b93414e6ba79c78.jpg,1360148,flower,real,28
train/1360148/43e5e840532569a6ec64f4202e8dd72d67fd3ea0.jpg,1360148,flower,real,28
train/1360148/604ddad6f79c90b994d35d13f0d5945b37112e11.jpg,1360148,leaf,real,28
train/1360148/740293425d760b5965859004892085d8cf230baf.jpg,1360148,flower,real,28
train/1360148/b8e5d85b4347498ba1389211ad14d89e4254ae18.jpg,1360148,flower,real,28
train/1360148/e194bf1b95fd2e7c9286aaedcf8102375cdf896f.jpg,1360148,flower,real,28
train/1360148/50cbdbd03233247505eddfa5e16f7257c8b59e4c.jpg,1360148,flower,real,28
train/1360148/77c2dfee23d409361b305d824f8f9644dc2b4720.jpg,1360148,flower,real,28
train/1360148/4a810e5259462af7fd22c0c04dc0896cf6aabd5c.jpg,1360148,flower,real,28
train/1360148/fe483a6927d217f93d9c2b9f7a14681b64ade60c.jpg,1360148,flower,real,28
val/1360148/738f88a48fcec8c82e56e2a3c90a9b8a4dda94b0.jpg,1360148,flower,real,28
test/1360148/44c8418a31825c5b8495a5206da7005539ee9ede.jpg,1360148,leaf,real,28
val/1360148/7789aba67b9d2be7d98172a4e00112f80d8a081b.jpg,1360148,flower,real,28
train/1360148/dc46e09ae68f54f1b06b48a4c3c9f8970e584ea7.jpg,1360148,flower,real,28
train/1360148/514f0ac5cace8cd287dba2aa2c7a8d886e77c1a3.jpg,1360148,flower,real,28
train/1360148/531231b4ed3887ec823a79e6ad0ae24f74c6a944.jpg,1360148,flower,real,28
train/1360148/079bd6cf6ad841d9bd3abbf3842149da84f8d638.jpg,1360148,flower,real,28
train/1360148/13ccf50068efaf45fce166b0b0bad34fb4ad0a66.jpg,1360148,flower,real,28
train/1360148/ace345de812d5f5c03dc85e83f99669f27d973d9.jpg,1360148,flower,real,28
train/1360148/3f16615beafa4954d8dce84ea4c68917552dfaa1.jpg,1360148,flower,real,28
val/1360148/a2b39e48eb9c96069999cef0aa96bc87b322d676.jpg,1360148,flower,real,28
train/1360148/a9280f921af67b1b07a57290c44b17603b049173.jpg,1360148,flower,real,28
train/1360148/57384372fde9c771e790aecb389fcb0e642a1af2.jpg,1360148,flower,real,28
train/1360148/8b702c7799d083424aed8d729da1e886f3813ebc.jpg,1360148,flower,real,28
test/1360148/9d9e200701d5cdab345f274eebdc7c96cd919453.jpg,1360148,flower,real,28
train/1360148/60d56a6d34db246061bc571fb89585193a5d67ed.jpg,1360148,flower,real,28
train/1360148/ce6626705d26d5b2dc8d8ff0ce0ce9f1e7b4cab2.jpg,1360148,flower,real,28
train/1360148/494248e8107e9de8a873e6cf8185f27b49b35afd.jpg,1360148,flower,real,28
val/1360148/673c7d2de49a6094e2df53ddfa1ee4a07cd5cf2e.jpg,1360148,flower,real,28
train/1360148/c64b3b82d466a003f4b0e5e4ce6da6b905b86380.jpg,1360148,flower,real,28
test/1360148/98ecb29bbcb114a4523d45e294d3f7e509cd5c0c.jpg,1360148,flower,real,28
train/1360148/96986d588c1fa8eda834f31b79c4affbd82d980c.jpg,1360148,flower,real,28
train/1360148/9ff7febfbf97d99fc04d55f3e81c177b769fa477.jpg,1360148,flower,real,28
train/1360148/9b518021b88162f316aa783d9bd504c5f1b61355.jpg,1360148,flower,real,28
train/1360148/2dd6bee05fd25d4c8b7119f875082e982b3d3cf4.jpg,1360148,flower,real,28
train/1360148/262f53169fb0c39e5d5f9bc1710fa7fbab31c5dd.jpg,1360148,leaf,real,28
train/1360148/ec24130f48640c4c47fde260b6a17a8fc01443c9.jpg,1360148,leaf,real,28
val/1360148/93c21b72a9045361c8f44f121e7ecd89031c53db.jpg,1360148,flower,real,28
train/1360148/79486aef0192949a6fa935afc6a19d19a33c605f.jpg,1360148,flower,real,28
train/1360148/5302296fc522a3ab92839a4b6aeefe2a214c8ae1.jpg,1360148,flower,real,28
train/1360148/8b5ecd8eabbba7c7a4ec3808bd3a1ab7792ddad8.jpg,1360148,flower,real,28
test/1360148/9cd3514aaf45be7c117117e4a5e49ac5a57a0d6d.jpg,1360148,flower,real,28
train/1360148/248d1819cb7871ad3b45497895b44bb47628d926.jpg,1360148,flower,real,28
train/1360148/adafea68ae1a635f4f4fff63c7d4352e6a56f3b6.jpg,1360148,flower,real,28
train/1360148/808b216794e4eb827c7948569a89ec192a82e203.jpg,1360148,flower,real,28
train/1360148/8b23b9fe5d77d1add76b026173cc2c3c66f3f983.jpg,1360148,leaf,real,28
train/1360148/524f8f38f4ef566ba579ec68bf51083b6717a61f.jpg,1360148,flower,real,28
train/1360148/cae3c31d525b85e2900c6f932c5779924a2efb87.jpg,1360148,flower,real,28
test/1360148/2f63317c8707ee9eee12d0fd325e4859b574f744.jpg,1360148,flower,real,28
train/1360148/a612147b9d9245318fc890867a5a2fec5dd3710d.jpg,1360148,flower,real,28
train/1360148/29c5ba84de1792064551727fdcac10533f5fe21e.jpg,1360148,flower,real,28
train/1360148/5bdd00165bbe68f55df62626c924060c3b447251.jpg,1360148,flower,real,28
train/1360148/f76d025c824d63c0d59579c6c143e9098fefb7a2.jpg,1360148,flower,real,28
test/1360148/18efd595ce8584bb40e876e8509ce7e96e3c8e5a.jpg,1360148,flower,real,28
train/1360148/c604dc7147abcd3093172e3e4fd557f5a72ee8c2.jpg,1360148,flower,real,28
train/1360427/782fa0db5cc6f4da5c4c9e2cd5f8b5725fae8b81.jpg,1360427,flower,real,29
train/1360427/bdf2d2bc945228737cec1e95598b92e391e83421.jpg,1360427,leaf,real,29
train/1360427/a4c69ee0d51cb76ddbc9cc992976c26bbdaa644f.jpg,1360427,leaf,real,29
train/1360427/93c79daf2afe04523a001c17bc244dbd85919463.jpg,1360427,leaf,real,29
test/1360427/d69309974f4d6405113e2f060be91f01e3f2a78d.jpg,1360427,leaf,real,29
test/1360427/7e868361ac78b111555ff567d186956c91ef814b.jpg,1360427,leaf,real,29
train/1360427/0bedacdf1af0beccdcaf68c7a33eb4146ff6a4a7.jpg,1360427,flower,real,29
val/1360427/ec35943ac6e4667a608268b345718afdc2900f8d.jpg,1360427,flower,real,29
train/1360427/d5f64fd61dd74df2329ff7a123a672c1e440dea0.jpg,1360427,leaf,real,29
train/1360427/f1ddf524560c0a0a293ab9f2a28383d8585e550d.jpg,1360427,flower,real,29
train/1360427/ee3f86218766c0a973185e881beabcd1b231b8d3.jpg,1360427,leaf,real,29
val/1360427/a88c66780144232910b3a2d646e179dd5ebb7056.jpg,1360427,leaf,real,29
train/1360427/2b1bb1b290915c45b6f4b7e7d6a10a837fa5fd35.jpg,1360427,leaf,real,29
train/1360427/cc8321844e3d884bb150ae827f6fd537885b3d2c.jpg,1360427,leaf,real,29
train/1360427/7b8c60205f4d4b92c8f67833aef7c2c0c221e95e.jpg,1360427,flower,real,29
train/1360427/9a9a8f9012c204af211d872891fef6cb6ebbfda2.jpg,1360427,leaf,real,29
train/1360427/296f49541d586b4e8f0b1541d80b58389230b01e.jpg,1360427,leaf,real,29
train/1360427/d92c7f0885457039cfb24b9014f6e644413edfa3.jpg,1360427,leaf,real,29
train/1360427/9a76c98b8f4dbfddb7c51087d3db2500efe43f3c.jpg,1360427,leaf,real,29
train/1360427/c7d62e384b69791366ec4c75891e482ecc5df76e.jpg,1360427,leaf,real,29
test/1360427/02dfe97922b06bfae2c075afa6000088b996f293.jpg,1360427,flower,real,29
val/1360427/9627b950479b50b6a44cc9afd19d3ce7f88a5b93.jpg,1360427,leaf,real,29
val/1360427/2458cd36a09a128457162e80f4d97a9dd2875878.jpg,1360427,flower,real,29
train/1360427/cde45ae711766709bd69c0ab323ed14d387c78b7.jpg,1360427,leaf,real,29
train/1360618/6c737a0f1f8ef6c324db7ea11daa2f6c635541a8.jpg,1360618,flower,real,30
train/1360618/401c1a12191a21d7e3add54507e6db52fe5aad0b.jpg,1360618,flower,real,30
train/1360618/3054be32bd22c8b48e17d91398681081f914814d.jpg,1360618,leaf,real,30
train/1360618/a1c9343d86e51aa59d45d8217a55acf30ebd1f62.jpg,1360618,leaf,real,30
train/1360618/db3dae98619a1bbd4f1e649f6970f0b48954b056.jpg,1360618,leaf,real,30
train/1360618/3a456209f05cb0f6dab61862e8f18e7591e813b0.jpg,1360618,flower,real,30
test/1360618/62663f248055d7c11d732ac17f46d917f2c2ac01.jpg,1360618,leaf,real,30
train/1360618/965842411fef0eefeccd1426fc5c1ef5f11260c1.jpg,1360618,flower,real,30
train/1360618/124672e80adb22c33e19260f1284a4e0b9458b06.jpg,1360618,flower,real,30
test/1360618/1b4e4674d78d31c119680d343464ec2bab818602.jpg,1360618,leaf,real,30
train/1360618/4133f870f01fa703a59da0628d08944e30218184.jpg,1360618,leaf,real,30
train/1360618/cba1cdb6a3268a2303e4ffc4084dfcf6d9f2cbee.jpg,1360618,leaf,real,30
train/1360618/25d93c6d315757702dc62fd271542e13171b9faa.jpg,1360618,flower,real,30
train/1360618/72617e102ef6d8aa08732e49f9dd3d60ad301b75.jpg,1360618,leaf,real,30
train/1360618/e35f7ca6a117012b35ee20b41d751de06d424597.jpg,1360618,leaf,real,30
train/1360618/c00d8abc626d11e259d44ecde93ac4f4433473ec.jpg,1360618,leaf,real,30
train/1360618/c3bb4bef929eee170dffd153d5c44f91452bdfec.jpg,1360618,leaf,real,30
train/1360618/39a237f172b119c1f723b9c27bc5e981280e5533.jpg,1360618,flower,real,30
test/1360618/499a6f89cf418708591b386046b8af55a5ac9387.jpg,1360618,leaf,real,30
train/1360618/5dc623ec11dd61d8d97d078eef496c920a5d007d.jpg,1360618,leaf,real,30
train/1360618/335c25baafaa5e9af79f37f78d580eab09199310.jpg,1360618,leaf,real,30
train/1360618/6575872336f645c38650e376b02d94a0f520b5b9.jpg,1360618,flower,real,30
val/1360618/164e049e97e5bb730adb54960b7080065253390c.jpg,1360618,leaf,real,30
train/1360618/bc01a554a2ce30ae6c0b408bd7bef2bbce6584d6.jpg,1360618,leaf,real,30
test/1360618/b6442eef2172fa952ca32fa4afc495b2aa14bc8e.jpg,1360618,leaf,real,30
test/1360618/ec81512c831e4186192b18cd291443c54a09a052.jpg,1360618,flower,real,30
train/1360618/b93e5ce59d8778fc8cdeadae71dff598377c320d.jpg,1360618,leaf,real,30
train/1360618/800eb983f944ff1dcea0dd981f8914d64c76c20a.jpg,1360618,leaf,real,30
train/1360618/e9514f11a45464675bc9563c227dee2991e79b9d.jpg,1360618,leaf,real,30
train/1360618/b9b70fa283ace8b5b07c7dbacd269c5aa4606f48.jpg,1360618,leaf,real,30
train/1360618/f0aaa4224c4dc0ca136f8b4a60ba0b39da159f21.jpg,1360618,leaf,real,30
train/1360618/18ad7b141d9526a9a6d37ba24079036209b1dfa2.jpg,1360618,leaf,real,30
train/1360618/45a3ef3f541b999f99c717016a4bbf6e4c419179.jpg,1360618,leaf,real,30
train/1360618/0ea17eed5eb6c0744c1de9c182634829a05b6868.jpg,1360618,flower,real,30
train/1360618/8bdbed206f7cd69eaae0ffe5c004fd244d1e35c4.jpg,1360618,flower,real,30
train/1360618/0463e8a9354f62a2624319d30b14eec29bd0c6fe.jpg,1360618,leaf,real,30
val/1360618/d1e9d6f68151b3acdb458229ba304598e63fcfe7.jpg,1360618,flower,real,30
train/1360618/f7304ce57df5e23e1c4254763e462e0891c6e3bd.jpg,1360618,leaf,real,30
train/1360618/eab9f8b06127f3a0a15bcdc24867148063eef1ef.jpg,1360618,leaf,real,30
test/1360618/5480bc0c25d13fc23fc6e9d92dc7826a57a3afd8.jpg,1360618,leaf,real,30
train/1360618/c83ca5ca09572504ca5c80bf898ed312edc2119e.jpg,1360618,leaf,real,30
train/1360618/befe9ca2520e9c8b3b96c6e2a5a04eeb0959a234.jpg,1360618,leaf,real,30
test/1360618/f107371a4c7c771212fe333047a21b3358007c95.jpg,1360618,leaf,real,30
train/1360618/057fcaf86836c1bae028efba8f419c2e92f8315e.jpg,1360618,leaf,real,30
train/1360618/b0439f397c57df719dd8a5616cb308cd9528650a.jpg,1360618,leaf,real,30
train/1360618/522dd0ca664b258f76d052fb8a7cb781dbfcb219.jpg,1360618,leaf,real,30
train/1360618/6e44823b4ca2cbb0115c6c3e1f6ea6bbb8bba93e.jpg,1360618,leaf,real,30
test/1360618/db9e1890e34ca07c7a5963a3baa59a1532277504.jpg,1360618,leaf,real,30
train/1360618/525005fbc33f5ca15b0f4afa6e7beaa2b1ba1351.jpg,1360618,leaf,real,30
train/1360618/1712eb3710a7c0595d0e56ce2099928d31b89441.jpg,1360618,leaf,real,30
val/1360618/5c8baca05c6bb8937a1f4d4c6afe96e9f525b898.jpg,1360618,flower,real,30
train/1360618/b30a461a510ec62f2c576551ec17ee63c3ee8616.jpg,1360618,flower,real,30
train/1360618/a4f0eb62bfc92d7d0718d6cb691f4bef44ba0dbb.jpg,1360618,flower,real,30
train/1360618/60740e035ef991d624dca2dbc7c2cd170ac6617e.jpg,1360618,leaf,real,30
train/1360618/986d06c500f5423a28c177ec9885fb7638dff27d.jpg,1360618,leaf,real,30
train/1360618/df079d8479b4fd210219fa9b8f084cb5b8646715.jpg,1360618,leaf,real,30
train/1360618/080fb6cd1576842e344d8c064427a90bcb391454.jpg,1360618,flower,real,30
val/1360618/8f62dc6a16924d23891deb4b1523d91e3d749e96.jpg,1360618,leaf,real,30
train/1360618/14549c3f6a81df8a8605e55522c1b950012ee2c8.jpg,1360618,leaf,real,30
train/1360618/48b30a3535a220f5a12663b783abc6e346692c66.jpg,1360618,leaf,real,30
train/1360618/54c5728f5aa7f4df9a11fcb3a9fb8aeb7684fbfd.jpg,1360618,leaf,real,30
train/1360618/4806850898e4f13e4349f847e849ab5b21461e2e.jpg,1360618,leaf,real,30
train/1360618/61e69b68455efde403ea7cbb4d48e697b6c02144.jpg,1360618,leaf,real,30
train/1360618/ff65a753ae7f6ee5e96da1e4aa5ad7c99b722fbf.jpg,1360618,leaf,real,30
train/1360618/597d4d34d8a24b082e814d725acc7c3a197dfb23.jpg,1360618,leaf,real,30
train/1360618/5e3023dcb2756fc63c629a9e6b392fab1933f9b3.jpg,1360618,flower,real,30
train/1360618/cf17db78f5ef006e059a88f79966ce94ac1f4a12.jpg,1360618,leaf,real,30
val/1360618/1bc4733e5f77f3f7c8b4e2a08ba55b6619b542d2.jpg,1360618,leaf,real,30
train/1360618/86871513e8969e1a608f9ac6e9d1646f0a59439f.jpg,1360618,leaf,real,30
train/1360618/33b76b522f742826756fb6dd4e555bf68cc36c90.jpg,1360618,leaf,real,30
train/1360618/777d1e363e201cb1ba18402cfb4ab006aad246d6.jpg,1360618,flower,real,30
train/1360618/f50cb50516e75587b9bfb26fe76bd8794d170273.jpg,1360618,flower,real,30
val/1360618/e20c8c500d8468af18f25933b99ef71118d62cda.jpg,1360618,leaf,real,30
train/1360618/a75ab1c51efd3286ee3bcca081a88d464d4d0636.jpg,1360618,flower,real,30
train/1360618/db770864c7d6be6b16cb071afdecdb8ca2f6b294.jpg,1360618,flower,real,30
train/1360835/d7449cc9561f10293739e2670c5702236ae9c5ef.jpg,1360835,flower,real,31
test/1360835/a9f36e9397baefbdbaee76fb3b2eb733c6386cb3.jpg,1360835,leaf,real,31
val/1360835/ee5040b8924f6e3eae8d1aef2f4fbdf533797526.jpg,1360835,flower,real,31
train/1360835/84431f80c93beb1ef084ad9598da10320204ab8f.jpg,1360835,flower,real,31
train/1360835/fa04867a936de6107eb522242f89ba936eecf25c.jpg,1360835,flower,real,31
train/1360835/23992d372c1deac5c8aa12785f110529986c29c9.jpg,1360835,flower,real,31
train/1360835/6c819e32f1b8cf4b209f158efdac8f6e0e49e17f.jpg,1360835,flower,real,31
train/1360835/45b52f43c8cb22d53a6c4c567ca9d78895be3249.jpg,1360835,flower,real,31
train/1360835/e32a4b52122c4bd51b28acf7ca2b8fbbfa5e7b8a.jpg,1360835,flower,real,31
train/1360835/b29747165007773d52fea90329e6f5dc0c5082be.jpg,1360835,leaf,real,31
train/1360835/7973bbfd3db73fa544c9ebfb2bb4dd50b11ea98f.jpg,1360835,flower,real,31
val/1360835/fe7b2d8d8090b5591527f6169677adf170d2eafc.jpg,1360835,flower,real,31
train/1360835/7d9e1de254ca8bf55792f13c6d804dd5af820b0c.jpg,1360835,flower,real,31
train/1360835/33fd6d284e77b303cffc3c0c75add54ff1720d3a.jpg,1360835,flower,real,31
train/1360835/e871189cd60e489341dd9bd2866f15cc23abe92e.jpg,1360835,flower,real,31
train/1360835/e4221af28fbd6cac73fbc1daa73c0af5a817d333.jpg,1360835,flower,real,31
train/1360835/121089a520f2710d5e3aa307d6d0ba6c1b3930ad.jpg,1360835,flower,real,31
train/1360835/57449d17aa9c35fd07f4e5529c697e0d62df6175.jpg,1360835,leaf,real,31
train/1360835/55e89996a2c6b5b1340d394910c3f98674e6c594.jpg,1360835,flower,real,31
train/1360835/b9d5e1b772efb3ed80fbe4735d152090ea7feda6.jpg,1360835,flower,real,31
train/1360835/a1c322ff7dd581b029aa0a63a0d739b7889d21a2.jpg,1360835,leaf,real,31
test/1360835/30c261aedcc39c25f056afe28ce7540847fb9760.jpg,1360835,flower,real,31
train/1360835/2162b7a1778459648bcc7b23f9c098721ef05021.jpg,1360835,flower,real,31
train/1360835/4053c8baab4f9a108e64896bfc6d76e52e20bdbc.jpg,1360835,flower,real,31
train/1360835/d564cb2aa6f16e1feb464d22403dc8183563508d.jpg,1360835,flower,real,31
train/1360835/4ce7716897fdd33996d0265706036eda5466fa2b.jpg,1360835,flower,real,31
train/1360835/8d65e8999ab60b1f33dbaa76e365f561bad90ef7.jpg,1360835,flower,real,31
train/1360835/8c5a8bc6bfe620855467f829e8c0daf345f5b1d3.jpg,1360835,flower,real,31
test/1360835/4b0ecf4b2f876eb280a4388129466d2021dde113.jpg,1360835,flower,real,31
train/1360835/1ca795c871d78e1b0504766d8db491f0e73a9478.jpg,1360835,leaf,real,31
train/1360835/5a6ee04ccdf27e2bb00d4871888ace2dad47c624.jpg,1360835,flower,real,31
val/1360835/77fb26b7e08efa1764bbc8c64dbaa7ebc19dc202.jpg,1360835,flower,real,31
train/1360835/35c6362c51cad81c46648081d909402e397bf82d.jpg,1360835,flower,real,31
train/1360835/b554896cf36698ca4d0d03bdec0f14bd3f334c75.jpg,1360835,flower,real,31
val/1360835/b7c507fdb70502257634218ea4ca5ee1734bf9fc.jpg,1360835,flower,real,31
train/1360835/c8595f251d53a3a81fafa6b56d635735dccf26a3.jpg,1360835,flower,real,31
test/1360835/29291785641e995346bc7fc705f79c5c4e1f68b5.jpg,1360835,flower,real,31
train/1360835/5ebad36ece0ec44d5b5faa4c11f9e3aca49b28d9.jpg,1360835,flower,real,31
train/1360835/93c82b5fa5fbb333bb557b827c62c84535c8b7a7.jpg,1360835,flower,real,31
val/1360835/d65082e3db170e51410be63ad261d905198a7f86.jpg,1360835,flower,real,31
train/1360835/aaf3b10931f06094b971792608f906dffcec27eb.jpg,1360835,leaf,real,31
val/1360835/7a0bdcc5177deffa1b69d2f088f8a523adcaeaf5.jpg,1360835,flower,real,31
train/1360835/8c333a67826e8db953d15a67ff05e83d2eed7904.jpg,1360835,leaf,real,31
val/1360835/c4e1071c770d146213a509c64e0472489971750c.jpg,1360835,flower,real,31
train/1360835/74e1214b7d50e8fb69f06281523dd99718884fa6.jpg,1360835,flower,real,31
train/1360835/097ae8e632983ba4986e73601bba8cf633cf33e7.jpg,1360835,flower,real,31
train/1360835/8e2fb23d464585ada96608e1bc07c82e8db9df17.jpg,1360835,flower,real,31
test/1360835/e5db3847d86d556fe1013c9e864fc524a7723c36.jpg,1360835,flower,real,31
test/1360835/69888c08c0414f4a4f9bef159a873d770530694e.jpg,1360835,flower,real,31
test/1360835/d2fd1680780381d3404c51dcc9b5a87a9ec25916.jpg,1360835,flower,real,31
train/1360835/ce7b3889d742b29179cdd5d0f565ab9e60b5edb5.jpg,1360835,flower,real,31
train/1360835/6ed5b050a5014121ca8ff6668f87ac3410bcb1af.jpg,1360835,flower,real,31
train/1360835/353faf9ef7b760efaacb04d01eb6f7a725bc5594.jpg,1360835,flower,real,31
train/1360835/d695ea594935c077c4edcefeefbcb250b0c52de9.jpg,1360835,flower,real,31
train/1360835/0657239248ec5530eeb7943263c3698e435afa01.jpg,1360835,flower,real,31
train/1360835/2a29e98f92b7a643d231b111e27cd95d8e3c39fa.jpg,1360835,leaf,real,31
train/1360835/466099f9666dddaf23e3da4611b19956b5e70327.jpg,1360835,flower,real,31
test/1360835/5493596f6ece15aeef080428d6f5d550574fa61d.jpg,1360835,flower,real,31
train/1360835/d5dab8c26ebc9142a9d333872afa5c1d6d7eca30.jpg,1360835,flower,real,31
test/1360835/4feae1c5f9b7ddc5c2d68612c7ec2bedff9dea1c.jpg,1360835,flower,real,31
train/1360835/ff164e97995e325e3205afef487f13b492c251d9.jpg,1360835,flower,real,31
train/1360835/61dabcb20a158d708576f0ef5cb225c11d90ffdf.jpg,1360835,flower,real,31
test/1360835/eae41755f3b852ab7607d9cb7addc90c0ed13225.jpg,1360835,flower,real,31
train/1360835/d617d761a2b21d9765e64197a53cac3f90fba761.jpg,1360835,flower,real,31
val/1360835/53b7526b2f2133bcffdca4e6bb62ea0ccadf961c.jpg,1360835,leaf,real,31
train/1360835/6722ec384e321011bde1a685ba9833fb9f90913e.jpg,1360835,leaf,real,31
